Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_Group,Attrition_Flag_Original,Attrition_Flag_Existing Customer
61,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,6859.0,2489,4370.0,0.65,1617.0,26,1.0,0.363,Older,Existing Customer,1
36,M,2,High School,Married,$80K - $120K,Blue,30,6,3,3,16050.0,1480,14570.0,1.326,3215.0,56,0.806,0.092,Middle-aged,Existing Customer,1
46,M,5,High School,Married,$120K +,Blue,32,5,2,2,23836.25,1024,33492.0,0.72,2436.0,71,0.651,0.03,Middle-aged,Existing Customer,1
28,M,0,Uneducated,Divorced,Unknown,Blue,36,3,3,3,16766.0,1535,15231.0,1.042,3093.0,77,0.878,0.092,Young,Existing Customer,1
49,M,5,Unknown,Single,$80K - $120K,Blue,30,3,2,1,20895.0,1808,19087.0,0.572,3210.0,65,0.667,0.087,Middle-aged,Existing Customer,1
44,F,4,High School,Single,$40K - $60K,Blue,38,6,3,3,7881.0,2517,5364.0,0.738,3068.0,77,0.711,0.319,Middle-aged,Existing Customer,1
57,M,5,High School,Married,$80K - $120K,Blue,50,4,2,3,13427.0,0,13427.0,0.521,1337.0,27,0.588,0.0,Older,Existing Customer,1
37,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,3,3,2,2281.0,1677,604.0,1.027,2735.0,58,1.071,0.735,Middle-aged,Existing Customer,1
57,M,2,Uneducated,Married,$80K - $120K,Blue,52,6,2,4,10974.0,0,10974.0,0.591,1327.0,26,1.0,0.0,Older,Existing Customer,1
33,M,1,Unknown,Married,$60K - $80K,Blue,36,1,3,4,8925.0,168,8757.0,0.447,741.0,10,0.429,0.019,Young,Attrited Customer,0
46,M,2,High School,Married,$60K - $80K,Blue,40,4,1,3,5265.0,0,5265.0,0.524,3281.0,68,0.744,0.0,Middle-aged,Existing Customer,1
45,F,2,High School,Divorced,Unknown,Blue,36,6,4,3,17156.0,2517,14639.0,0.717,1142.0,33,0.32,0.147,Middle-aged,Attrited Customer,0
53,M,1,Unknown,Married,$80K - $120K,Blue,36,4,2,3,13457.0,1248,12209.0,0.512,1548.0,41,0.519,0.093,Middle-aged,Existing Customer,1
52,M,0,Unknown,Married,$60K - $80K,Blue,46,3,2,4,2742.0,2184,558.0,0.592,3829.0,72,0.532,0.796,Middle-aged,Existing Customer,1
34,M,1,Unknown,Married,$60K - $80K,Blue,29,3,2,3,3890.0,2286,1604.0,0.633,1889.0,51,0.457,0.588,Young,Existing Customer,1
55,M,3,Graduate,Single,$80K - $120K,Blue,51,6,2,3,17198.0,0,17198.0,0.803,4042.0,62,0.722,0.0,Middle-aged,Existing Customer,1
53,M,4,High School,Married,$120K +,Blue,41,6,3,4,3401.0,1713,1688.0,0.773,1924.0,54,0.317,0.504,Middle-aged,Existing Customer,1
37,M,1,Unknown,Married,$60K - $80K,Blue,19,6,1,2,18951.0,1243,17708.0,1.148,2874.0,58,0.657,0.066,Middle-aged,Existing Customer,1
58,F,3,Unknown,Single,$40K - $60K,Blue,52,4,1,1,1454.0,888,566.0,1.19,3060.0,56,0.647,0.611,Older,Existing Customer,1
33,M,3,High School,Married,$120K +,Blue,20,6,3,2,23836.25,1188,26311.0,0.544,2202.0,46,0.394,0.043,Young,Existing Customer,1
39,M,3,Graduate,Married,$120K +,Blue,36,3,3,2,23836.25,2231,30733.0,1.731,3094.0,45,1.647,0.068,Middle-aged,Existing Customer,1
37,F,2,High School,Single,Less than $40K,Blue,28,5,2,1,7411.0,633,6778.0,0.762,2761.0,77,0.604,0.085,Middle-aged,Existing Customer,1
32,M,0,Uneducated,Single,$40K - $60K,Blue,36,4,3,3,7200.0,0,7200.0,0.894,3006.0,83,0.93,0.0,Young,Existing Customer,1
26,F,1,Uneducated,Single,Unknown,Blue,13,6,2,3,12007.0,956,11051.0,0.832,2678.0,50,0.471,0.08,Young,Existing Customer,1
60,F,0,Graduate,Married,Less than $40K,Blue,50,4,2,2,3147.0,1602,1545.0,0.569,1558.0,23,0.643,0.509,Older,Existing Customer,1
37,M,1,Graduate,Single,$80K - $120K,Blue,18,6,2,5,5110.0,1942,3168.0,0.749,3028.0,76,0.583,0.38,Middle-aged,Existing Customer,1
43,F,5,Graduate,Married,Less than $40K,Blue,35,3,6,4,5438.0,2214,3224.0,0.668,5029.0,75,0.562,0.407,Middle-aged,Existing Customer,1
56,M,1,Uneducated,Married,$80K - $120K,Blue,40,6,1,1,17450.0,2193,15257.0,0.419,1426.0,38,0.462,0.126,Older,Existing Customer,1
52,M,3,College,Married,$80K - $120K,Blue,39,3,3,2,18352.0,1509,16843.0,0.898,1454.0,29,1.071,0.082,Middle-aged,Existing Customer,1
34,M,2,Uneducated,Single,$120K +,Blue,17,3,1,2,5030.0,2326,2704.0,0.856,3345.0,69,1.3,0.462,Young,Existing Customer,1
47,M,1,Unknown,Divorced,$80K - $120K,Silver,38,3,2,3,23836.25,802,33714.0,0.899,1823.0,27,0.8,0.023,Middle-aged,Existing Customer,1
26,M,0,Graduate,Single,Less than $40K,Blue,21,4,3,2,1585.0,1535,50.0,0.462,2299.0,49,0.485,0.968,Young,Existing Customer,1
54,M,1,High School,Married,$120K +,Blue,42,5,3,3,3251.0,1919,1332.0,0.56,1406.0,31,0.24,0.59,Middle-aged,Existing Customer,1
35,F,3,Uneducated,Single,Less than $40K,Blue,23,3,2,2,2858.0,1251,1607.0,0.576,2844.0,73,0.622,0.438,Young,Existing Customer,1
52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,23836.25,1847,32669.0,0.527,3284.0,65,0.477,0.054,Middle-aged,Existing Customer,1
41,M,3,Graduate,Single,$60K - $80K,Blue,28,4,1,3,16443.0,1363,15080.0,0.688,4252.0,64,0.684,0.083,Middle-aged,Existing Customer,1
36,F,0,Uneducated,Divorced,Less than $40K,Blue,32,3,2,3,3687.0,1655,2032.0,0.742,2448.0,63,0.5,0.449,Middle-aged,Existing Customer,1
53,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,3,4840.0,2517,2323.0,0.445,1637.0,22,1.0,0.52,Middle-aged,Existing Customer,1
42,M,3,Unknown,Single,$120K +,Blue,36,6,3,2,15108.0,0,15108.0,1.015,3738.0,68,0.744,0.0,Middle-aged,Existing Customer,1
54,M,1,College,Married,$60K - $80K,Blue,37,6,3,2,1909.0,1753,156.0,0.788,1457.0,24,0.6,0.918,Middle-aged,Existing Customer,1
53,M,3,Post-Graduate,Single,$80K - $120K,Blue,44,5,2,2,19063.0,1236,17827.0,0.542,3393.0,58,0.871,0.065,Middle-aged,Existing Customer,1
36,M,2,High School,Married,$80K - $120K,Blue,26,4,2,4,15982.0,1691,14291.0,0.808,1687.0,40,0.739,0.106,Middle-aged,Existing Customer,1
42,M,3,Graduate,Single,$60K - $80K,Blue,32,6,2,2,1438.3,0,1438.3,0.66,1794.0,45,0.875,0.0,Middle-aged,Existing Customer,1
27,F,2,College,Divorced,Less than $40K,Blue,14,4,3,3,2549.0,2130,419.0,0.693,2605.0,61,0.794,0.836,Young,Existing Customer,1
58,M,4,Graduate,Married,$60K - $80K,Blue,36,6,2,4,5967.0,2350,3617.0,0.543,1426.0,29,0.812,0.394,Older,Existing Customer,1
59,M,1,Uneducated,Married,$40K - $60K,Blue,53,5,1,3,2182.0,1558,624.0,0.457,1660.0,34,0.789,0.714,Older,Existing Customer,1
63,F,2,Graduate,Married,Less than $40K,Blue,52,5,2,3,2689.0,2101,588.0,0.416,1188.0,35,0.75,0.781,Older,Existing Customer,1
57,M,2,Uneducated,Single,$80K - $120K,Blue,51,6,2,4,23836.25,0,30622.0,1.329,3600.0,66,0.784,0.0,Older,Existing Customer,1
56,F,0,High School,Married,Unknown,Blue,48,4,1,2,4203.0,1965,2238.0,0.441,1425.0,32,0.778,0.468,Older,Existing Customer,1
42,F,3,Unknown,Single,Less than $40K,Blue,37,6,1,3,6453.0,0,6453.0,0.76,4822.0,74,0.609,0.0,Middle-aged,Existing Customer,1
29,F,1,High School,Single,Less than $40K,Blue,23,3,1,2,3318.0,927,2391.0,0.934,3011.0,83,0.804,0.279,Young,Existing Customer,1
44,M,2,Unknown,Unknown,$60K - $80K,Blue,39,5,3,3,22075.0,1506,20569.0,0.794,2337.0,40,0.818,0.068,Middle-aged,Existing Customer,1
33,M,1,College,Married,$40K - $60K,Blue,14,3,2,2,6746.0,1750,4996.0,0.962,2962.0,54,0.862,0.259,Young,Existing Customer,1
35,M,2,Graduate,Married,$80K - $120K,Blue,36,5,2,2,4408.0,1463,2945.0,0.728,2001.0,49,0.485,0.332,Young,Existing Customer,1
33,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,4838.0,1338,3500.0,0.707,2641.0,67,0.595,0.277,Young,Existing Customer,1
46,M,4,Graduate,Single,$80K - $120K,Silver,40,5,1,4,23836.25,0,34516.0,0.938,3568.0,57,0.676,0.0,Middle-aged,Existing Customer,1
27,M,0,Unknown,Married,$40K - $60K,Blue,14,4,1,4,3823.0,2130,1693.0,0.371,2026.0,49,0.441,0.557,Young,Existing Customer,1
42,M,3,College,Unknown,$120K +,Blue,36,3,2,1,21670.0,2183,19487.0,0.995,4121.0,81,0.761,0.101,Middle-aged,Existing Customer,1
53,M,2,Graduate,Married,$60K - $80K,Blue,38,6,3,2,7928.0,1228,6700.0,0.632,1537.0,37,0.682,0.155,Middle-aged,Existing Customer,1
50,M,3,Graduate,Single,$120K +,Blue,42,3,1,3,23836.25,949,33047.0,0.846,3569.0,77,0.571,0.028,Middle-aged,Existing Customer,1
48,F,5,College,Divorced,$40K - $60K,Blue,40,3,1,1,4365.0,0,4365.0,0.598,3542.0,57,1.111,0.0,Middle-aged,Existing Customer,1
57,M,2,High School,Single,$60K - $80K,Blue,47,6,3,4,2248.0,0,2248.0,0.735,4439.0,77,0.54,0.0,Older,Existing Customer,1
34,F,2,Graduate,Single,Less than $40K,Blue,27,4,1,1,1901.0,1176,725.0,0.612,2450.0,52,0.857,0.619,Young,Existing Customer,1
55,M,2,College,Single,$80K - $120K,Silver,45,3,1,4,23836.25,1433,33083.0,0.728,1966.0,31,0.55,0.042,Middle-aged,Existing Customer,1
58,M,2,Graduate,Married,$120K +,Blue,54,6,2,4,23836.25,1812,29868.0,0.483,1121.0,25,0.562,0.057,Older,Existing Customer,1
55,F,3,Graduate,Married,Less than $40K,Blue,35,3,2,3,1872.0,1167,705.0,0.517,2238.0,45,0.607,0.623,Middle-aged,Existing Customer,1
48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,2,2,2055.0,0,2055.0,1.064,3656.0,63,0.75,0.0,Middle-aged,Existing Customer,1
45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,9663.0,1.027,3692.0,60,0.714,0.121,Middle-aged,Existing Customer,1
59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,1422.0,0.376,1489.0,34,0.545,0.639,Older,Existing Customer,1
53,F,2,Post-Graduate,Married,$40K - $60K,Blue,40,5,1,4,2127.0,1995,132.0,0.374,1363.0,37,0.37,0.938,Middle-aged,Existing Customer,1
47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,3,2,23836.25,1340,32670.0,0.744,1739.0,39,0.5,0.039,Middle-aged,Existing Customer,1
43,F,3,Unknown,Married,Unknown,Blue,36,4,2,1,6971.0,1506,5465.0,0.57,3575.0,67,0.675,0.216,Middle-aged,Existing Customer,1
33,F,1,Post-Graduate,Married,Less than $40K,Blue,15,6,2,0,1741.0,1328,413.0,0.69,2629.0,61,0.649,0.763,Young,Existing Customer,1
49,F,2,Post-Graduate,Single,Unknown,Blue,36,3,3,2,23836.25,0,24904.0,0.636,5176.0,71,0.479,0.0,Middle-aged,Existing Customer,1
54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603.0,39,0.444,0.0,Middle-aged,Attrited Customer,0
65,M,0,High School,Married,Less than $40K,Blue,56,6,3,1,2621.0,1858,763.0,0.987,2148.0,47,1.043,0.709,Older,Existing Customer,1
49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,9823.0,0.797,3956.0,74,0.609,0.116,Middle-aged,Existing Customer,1
47,M,5,Unknown,Single,$80K - $120K,Blue,39,6,2,3,13241.0,0,13241.0,1.002,3157.0,76,0.551,0.0,Middle-aged,Existing Customer,1
51,M,4,High School,Married,$80K - $120K,Blue,42,6,1,2,14438.0,2517,11921.0,0.853,2090.0,47,0.88,0.174,Middle-aged,Existing Customer,1
36,M,3,High School,Single,$80K - $120K,Blue,31,6,1,1,5228.0,1443,3785.0,0.934,2683.0,62,0.938,0.276,Middle-aged,Existing Customer,1
36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540.0,62,0.771,0.274,Middle-aged,Existing Customer,1
46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,3,2,1438.3,890,548.3,1.143,2928.0,48,1.4,0.619,Middle-aged,Existing Customer,1
62,F,0,Unknown,Married,Less than $40K,Blue,55,3,1,0,2064.0,1282,782.0,0.455,1475.0,27,0.929,0.621,Older,Existing Customer,1
30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,3450.0,2517,933.0,0.652,2545.0,64,0.778,0.73,Young,Existing Customer,1
46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,23836.25,1380,33136.0,0.66,2163.0,56,0.4,0.04,Middle-aged,Existing Customer,1
41,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,6,2,2,23836.25,2028,28002.0,0.601,1828.0,38,1.111,0.068,Middle-aged,Existing Customer,1
50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151.0,1163,988.0,0.849,2513.0,62,0.59,0.541,Middle-aged,Existing Customer,1
53,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,3,7181.0,2517,4664.0,0.545,1636.0,39,0.56,0.351,Middle-aged,Existing Customer,1
55,M,2,Uneducated,Married,$120K +,Blue,44,3,3,3,23836.25,1300,26445.0,0.482,1525.0,21,0.5,0.047,Middle-aged,Existing Customer,1
49,F,4,High School,Married,Less than $40K,Blue,43,4,3,2,4852.0,2016,2836.0,0.576,3561.0,73,0.622,0.415,Middle-aged,Existing Customer,1
56,M,1,Graduate,Married,$60K - $80K,Blue,50,6,3,3,6735.0,2289,4446.0,0.661,1249.0,28,0.75,0.34,Older,Existing Customer,1
63,M,1,Graduate,Married,$40K - $60K,Blue,53,4,1,2,6128.0,1895,4233.0,0.583,1700.0,42,0.355,0.309,Older,Existing Customer,1
41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,2,23124.0,1746,21378.0,0.807,1959.0,50,0.724,0.076,Middle-aged,Existing Customer,1
34,M,2,Unknown,Married,$40K - $60K,Blue,29,3,2,2,3436.0,1650,1786.0,0.788,1972.0,37,0.947,0.48,Young,Existing Customer,1
35,M,0,Unknown,Married,$120K +,Blue,36,5,2,1,3176.0,1510,1666.0,0.885,2074.0,48,0.92,0.475,Young,Existing Customer,1
44,M,4,College,Unknown,$120K +,Blue,34,5,3,3,8874.0,1590,7284.0,0.698,1849.0,56,0.647,0.179,Middle-aged,Existing Customer,1
38,F,3,Graduate,Married,Less than $40K,Blue,34,5,1,0,3402.0,1813,1589.0,0.653,1767.0,28,0.647,0.533,Middle-aged,Existing Customer,1
52,M,1,Graduate,Married,$80K - $120K,Blue,43,6,1,1,2689.0,2077,612.0,0.378,1356.0,33,0.435,0.772,Middle-aged,Existing Customer,1
54,M,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1556.0,1278,278.0,0.46,1615.0,35,0.591,0.821,Middle-aged,Existing Customer,1
58,F,2,High School,Single,$40K - $60K,Blue,36,3,3,3,7372.0,1210,6162.0,0.946,1707.0,56,0.514,0.164,Older,Existing Customer,1
26,M,0,College,Unknown,Less than $40K,Blue,13,6,1,2,5713.0,789,4924.0,0.678,3323.0,61,0.525,0.138,Young,Existing Customer,1
27,F,1,Post-Graduate,Single,Less than $40K,Blue,22,4,1,3,2965.0,1635,1330.0,0.7,2553.0,59,0.553,0.551,Young,Existing Customer,1
33,M,1,Unknown,Married,$80K - $120K,Blue,26,3,2,2,9819.0,1200,8619.0,0.602,2198.0,40,0.538,0.122,Young,Existing Customer,1
32,M,0,Uneducated,Single,$60K - $80K,Blue,14,4,3,3,8186.0,0,8186.0,0.737,2411.0,67,0.426,0.0,Young,Existing Customer,1
58,F,1,College,Married,Less than $40K,Blue,49,3,3,2,3846.0,1285,2561.0,0.608,1815.0,47,0.621,0.334,Older,Existing Customer,1
45,F,4,Uneducated,Unknown,Less than $40K,Silver,30,5,2,2,13131.0,1965,11166.0,0.695,1795.0,37,0.48,0.15,Middle-aged,Existing Customer,1
48,F,3,High School,Single,Less than $40K,Blue,28,4,2,1,2944.0,753,2191.0,0.707,3457.0,61,0.848,0.256,Middle-aged,Existing Customer,1
38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,23836.25,1954,32562.0,0.436,1872.0,52,0.486,0.057,Middle-aged,Existing Customer,1
54,M,2,High School,Married,$80K - $120K,Blue,38,6,3,4,5660.0,2006,3654.0,0.779,1569.0,39,0.773,0.354,Middle-aged,Existing Customer,1
40,F,1,Graduate,Unknown,Less than $40K,Blue,30,5,1,1,7554.0,1848,5706.0,0.767,4150.0,64,0.524,0.245,Middle-aged,Existing Customer,1
35,F,4,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2494.0,1316,1178.0,1.486,2946.0,57,1.036,0.528,Young,Existing Customer,1
31,M,1,College,Married,$80K - $120K,Blue,36,4,1,0,23836.25,1445,23770.0,1.033,2588.0,48,1.0,0.057,Young,Existing Customer,1
40,F,4,College,Married,$40K - $60K,Blue,24,5,3,2,2606.0,1818,788.0,0.703,1999.0,50,1.174,0.698,Middle-aged,Existing Customer,1
52,M,0,Graduate,Single,$80K - $120K,Blue,43,4,3,3,8133.0,1942,6191.0,0.572,3310.0,76,0.583,0.239,Middle-aged,Existing Customer,1
57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,3101.0,1257,1844.0,0.416,1681.0,32,0.524,0.405,Older,Existing Customer,1
48,M,2,Graduate,Divorced,$80K - $120K,Blue,29,6,2,3,23836.25,1854,22592.0,0.782,3897.0,75,0.786,0.076,Middle-aged,Existing Customer,1
49,M,3,High School,Married,$80K - $120K,Blue,39,5,3,2,2361.0,1342,1019.0,0.6,4316.0,78,0.529,0.568,Middle-aged,Existing Customer,1
40,M,4,High School,Single,$40K - $60K,Blue,32,6,4,2,2441.0,1656,785.0,0.762,3903.0,62,0.824,0.678,Middle-aged,Existing Customer,1
45,M,2,Graduate,Married,$40K - $60K,Blue,41,5,2,2,8532.0,2165,6367.0,0.707,3242.0,63,0.75,0.254,Middle-aged,Existing Customer,1
41,M,3,Unknown,Married,$80K - $120K,Blue,37,5,3,3,16954.0,1588,15366.0,0.878,3411.0,60,0.875,0.094,Middle-aged,Existing Customer,1
36,M,2,Graduate,Single,$80K - $120K,Blue,17,4,3,1,2900.0,2029,871.0,0.846,2631.0,72,0.6,0.7,Middle-aged,Existing Customer,1
37,F,1,Graduate,Single,Less than $40K,Blue,36,6,2,4,6827.0,0,6827.0,0.754,2621.0,49,0.815,0.0,Middle-aged,Existing Customer,1
44,F,3,College,Divorced,$40K - $60K,Blue,34,5,2,5,4513.0,1950,2563.0,0.83,3164.0,62,0.59,0.432,Middle-aged,Existing Customer,1
52,M,2,College,Married,$120K +,Blue,47,3,3,2,23836.25,719,26628.0,0.695,4040.0,77,0.674,0.026,Middle-aged,Existing Customer,1
42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676.0,1372,304.0,0.522,4381.0,77,0.571,0.819,Middle-aged,Existing Customer,1
62,F,1,Graduate,Married,Less than $40K,Blue,50,6,6,4,2802.0,1977,825.0,0.431,1757.0,33,0.833,0.706,Older,Existing Customer,1
49,M,3,Post-Graduate,Married,$80K - $120K,Blue,45,3,0,4,23836.25,0,23870.0,0.604,1885.0,39,0.345,0.0,Middle-aged,Attrited Customer,0
30,F,0,Graduate,Single,Less than $40K,Blue,17,3,2,1,4868.0,1090,3778.0,0.679,2907.0,69,0.816,0.224,Young,Existing Customer,1
50,M,3,Uneducated,Single,$60K - $80K,Blue,45,5,3,5,20437.0,1020,19417.0,0.563,4166.0,66,0.737,0.05,Middle-aged,Existing Customer,1
32,M,2,High School,Divorced,$60K - $80K,Blue,26,6,1,4,2239.0,1338,901.0,0.567,2466.0,60,0.579,0.598,Young,Existing Customer,1
32,F,1,Graduate,Single,Less than $40K,Blue,28,6,3,3,2428.0,1027,1401.0,0.824,3007.0,84,0.867,0.423,Young,Existing Customer,1
49,M,3,Post-Graduate,Single,$60K - $80K,Blue,44,3,1,5,15027.0,0,15027.0,0.811,3533.0,59,0.788,0.0,Middle-aged,Existing Customer,1
37,M,2,Doctorate,Single,$120K +,Blue,32,3,3,5,23836.25,1887,30169.0,0.831,2730.0,68,0.7,0.059,Middle-aged,Existing Customer,1
42,F,3,College,Single,Unknown,Silver,31,3,2,2,23836.25,919,33597.0,0.919,3415.0,79,0.756,0.027,Middle-aged,Existing Customer,1
36,M,2,Unknown,Single,$80K - $120K,Blue,29,3,3,5,5346.0,1539,3807.0,0.777,2283.0,51,0.889,0.288,Middle-aged,Existing Customer,1
52,F,4,Unknown,Married,Less than $40K,Blue,36,1,4,5,2143.0,0,2143.0,0.853,1353.0,36,0.333,0.0,Middle-aged,Attrited Customer,0
48,M,3,Uneducated,Single,$60K - $80K,Gold,40,5,2,5,23836.25,2317,32199.0,0.699,3927.0,68,0.7,0.067,Middle-aged,Existing Customer,1
29,M,1,Unknown,Single,$60K - $80K,Blue,19,3,1,2,23507.0,1990,21517.0,0.631,2650.0,65,0.912,0.085,Young,Existing Customer,1
33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,2,3,1864.0,1081,783.0,1.416,2607.0,44,1.75,0.58,Young,Existing Customer,1
36,M,2,College,Single,$60K - $80K,Blue,24,5,2,5,23032.0,840,22192.0,0.739,2787.0,73,0.698,0.036,Middle-aged,Existing Customer,1
36,F,4,High School,Married,Less than $40K,Blue,36,4,1,3,4277.0,1578,2699.0,0.84,1855.0,49,1.042,0.369,Middle-aged,Existing Customer,1
56,F,2,High School,Married,$40K - $60K,Blue,41,5,3,2,2771.0,1446,1325.0,0.686,1706.0,27,0.227,0.522,Older,Existing Customer,1
28,M,1,High School,Divorced,Less than $40K,Blue,36,5,3,4,2265.0,1935,330.0,0.653,2306.0,61,0.525,0.854,Young,Existing Customer,1
31,F,2,Uneducated,Divorced,Less than $40K,Blue,19,6,2,0,2853.0,1961,892.0,0.866,2697.0,68,0.789,0.687,Young,Existing Customer,1
44,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,5,3075.0,2517,558.0,0.922,3534.0,53,0.71,0.819,Middle-aged,Existing Customer,1
51,F,3,High School,Married,Unknown,Blue,31,5,1,5,15340.0,2331,13009.0,0.565,2965.0,51,0.594,0.152,Middle-aged,Existing Customer,1
55,M,3,Graduate,Single,$40K - $60K,Blue,35,4,1,4,3065.0,0,3065.0,0.716,3524.0,69,0.605,0.0,Middle-aged,Existing Customer,1
34,F,2,Doctorate,Single,Less than $40K,Blue,28,3,3,2,1438.3,0,1438.3,0.892,3044.0,91,0.896,0.0,Young,Existing Customer,1
61,F,0,Graduate,Single,$40K - $60K,Blue,56,4,3,5,7118.0,813,6305.0,0.475,3964.0,66,0.65,0.114,Older,Existing Customer,1
37,M,2,Uneducated,Single,$60K - $80K,Blue,36,4,2,2,11419.0,2517,8902.0,1.211,3000.0,70,1.059,0.22,Middle-aged,Existing Customer,1
46,M,3,Graduate,Married,$40K - $60K,Blue,37,6,2,5,2403.0,0,2403.0,0.727,3393.0,64,0.882,0.0,Middle-aged,Existing Customer,1
47,F,3,Uneducated,Married,Less than $40K,Blue,32,4,3,2,2821.0,951,1870.0,0.577,1452.0,38,1.923,0.337,Middle-aged,Existing Customer,1
54,M,1,Graduate,Married,$40K - $60K,Blue,43,4,3,3,2706.0,2517,189.0,0.506,1682.0,39,0.625,0.93,Middle-aged,Existing Customer,1
50,F,3,Unknown,Single,Less than $40K,Blue,43,6,1,4,2999.0,1958,1041.0,0.611,2073.0,48,0.714,0.653,Middle-aged,Existing Customer,1
36,F,4,High School,Single,Less than $40K,Blue,28,5,1,2,2226.0,1607,619.0,0.656,2660.0,62,1.0,0.722,Middle-aged,Existing Customer,1
37,M,5,Graduate,Married,$60K - $80K,Blue,31,5,3,4,3351.0,1847,1504.0,0.67,1910.0,43,0.593,0.551,Middle-aged,Existing Customer,1
47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570.0,1858,3712.0,0.783,4129.0,72,0.636,0.334,Middle-aged,Existing Customer,1
54,M,3,Unknown,Married,$80K - $120K,Blue,41,3,3,2,10448.0,1569,8879.0,0.482,1604.0,39,0.444,0.15,Middle-aged,Existing Customer,1
64,F,0,High School,Married,Less than $40K,Blue,56,6,2,2,2174.0,1397,777.0,0.62,1755.0,39,0.5,0.643,Older,Existing Customer,1
48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,23836.25,0,31501.0,0.698,3742.0,75,0.786,0.0,Middle-aged,Existing Customer,1
35,M,2,Uneducated,Single,$60K - $80K,Blue,30,6,3,3,21695.0,1257,20438.0,0.793,2266.0,74,0.48,0.058,Young,Existing Customer,1
49,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,1,23836.25,2435,32081.0,0.732,1805.0,34,0.619,0.071,Middle-aged,Existing Customer,1
42,M,5,Unknown,Married,$60K - $80K,Blue,35,6,3,2,13650.0,1253,12397.0,0.743,1703.0,53,0.71,0.092,Middle-aged,Existing Customer,1
49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156.0,2517,13639.0,0.804,4160.0,81,0.653,0.156,Middle-aged,Existing Customer,1
53,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,4,2413.0,2015,398.0,0.47,1398.0,24,0.714,0.835,Middle-aged,Existing Customer,1
56,M,2,High School,Married,$80K - $120K,Blue,45,3,2,3,5920.0,1589,4331.0,0.512,1408.0,28,0.273,0.268,Older,Existing Customer,1
41,M,3,College,Single,$60K - $80K,Blue,28,6,3,0,5841.0,2463,3378.0,1.047,3817.0,81,0.761,0.422,Middle-aged,Existing Customer,1
37,M,3,High School,Single,$60K - $80K,Blue,36,3,1,5,8418.0,2051,6367.0,0.847,2879.0,63,0.703,0.244,Middle-aged,Existing Customer,1
30,M,0,High School,Married,Less than $40K,Blue,21,5,4,3,2490.0,1259,1231.0,1.079,2441.0,53,0.514,0.506,Young,Existing Customer,1
45,M,3,Post-Graduate,Married,$80K - $120K,Blue,35,3,3,2,20640.0,1603,19037.0,0.532,1792.0,53,0.395,0.078,Middle-aged,Existing Customer,1
54,M,1,High School,Married,$60K - $80K,Blue,37,5,1,1,9453.0,2188,7265.0,0.572,1688.0,45,0.452,0.231,Middle-aged,Existing Customer,1
46,M,2,Graduate,Married,$60K - $80K,Blue,40,4,2,4,7949.0,1514,6435.0,0.857,3355.0,58,0.657,0.19,Middle-aged,Existing Customer,1
36,F,4,College,Single,Less than $40K,Blue,36,3,2,1,2758.0,2168,590.0,1.046,3073.0,86,0.792,0.786,Middle-aged,Existing Customer,1
